K,4,10,6,8,6,5,6,3,7,6,6,10,4,7,7,11
Z,3,7,4,5,2,7,7,4,13,9,6,8,0,8,8,8
V,4,8,4,6,2,4,11,4,4,10,11,7,3,10,1,8
S,3,9,4,7,2,7,7,6,8,5,6,7,0,8,9,7
S,2,1,2,2,1,8,7,6,5,7,6,7,2,8,8,8
S,3,7,4,5,3,8,7,7,7,7,7,8,2,9,9,8
V,5,10,5,8,3,3,11,4,4,10,12,8,2,10,1,8
V,5,6,5,4,2,3,12,3,3,10,11,7,2,11,1,8
V,4,9,6,7,2,7,12,3,5,8,12,8,3,10,1,8
S,5,11,6,8,6,8,7,8,5,7,6,7,2,8,9,8
V,4,7,5,5,2,6,11,3,2,8,11,8,2,9,3,8
V,5,6,7,6,7,7,8,6,5,7,6,7,6,9,7,10
S,3,5,3,4,2,8,7,7,5,8,5,7,2,8,9,8
S,7,10,8,7,4,8,8,5,10,11,2,8,2,5,5,10
B,11,14,8,8,5,9,6,5,6,11,4,9,6,6,7,10
S,3,6,4,4,3,8,6,6,5,7,7,10,2,10,8,8
Z,2,5,4,6,4,9,6,5,4,7,3,6,2,7,7,6
S,2,3,4,2,2,8,8,2,7,10,5,7,1,9,4,8
S,5,10,6,8,3,9,8,6,9,5,6,5,0,8,9,7
Z,3,7,4,5,3,6,8,5,9,7,7,9,1,9,7,7
B,2,4,4,3,3,8,7,3,6,10,5,6,2,8,4,10
V,1,1,2,1,0,7,9,4,2,7,13,8,2,10,0,8
V,9,13,9,7,4,6,10,4,3,8,8,5,5,12,3,8
V,5,9,7,7,4,7,12,2,3,5,11,9,4,10,2,7
X,5,9,8,6,5,7,7,0,8,10,7,8,2,8,3,7
H,2,3,4,2,2,7,7,3,5,10,6,8,3,8,2,7
S,7,11,8,8,6,6,7,3,6,10,7,8,3,7,5,6
V,3,3,4,2,1,4,12,3,3,9,11,7,2,11,1,8
H,6,11,8,8,7,10,7,3,6,10,3,7,6,8,5,9
S,6,10,9,8,11,6,7,3,2,7,5,6,3,8,11,4
H,5,6,7,4,4,10,7,4,6,10,2,7,3,8,3,9
V,5,6,5,4,2,3,12,5,4,11,11,7,3,10,1,8
S,4,4,5,6,3,8,6,5,9,5,6,8,0,8,9,8
V,6,9,5,4,2,7,10,7,3,9,9,5,5,12,3,9
B,4,9,6,6,6,8,7,4,5,9,6,6,3,9,5,8
B,3,5,5,3,3,9,6,2,6,10,4,7,4,7,6,9
V,2,1,4,2,1,7,12,3,3,7,11,8,2,10,1,8
V,8,11,7,8,5,2,11,2,3,10,11,8,2,10,1,8
B,4,7,6,5,5,10,6,2,5,10,4,7,3,7,5,11
S,3,9,4,7,2,8,7,6,9,4,6,7,0,8,9,8
Z,6,11,8,8,5,9,6,3,10,12,4,8,2,7,6,8
S,6,9,7,6,4,8,8,4,10,11,4,7,2,6,5,9
H,4,6,5,4,3,10,6,4,6,10,3,7,3,8,3,10
V,6,11,6,8,3,2,12,5,4,11,12,8,3,9,1,8
V,4,8,6,6,7,7,7,4,1,8,7,9,7,10,4,8
V,3,5,4,4,2,5,12,2,3,8,11,7,2,11,1,8
V,5,11,7,8,5,9,11,3,2,5,10,8,5,10,5,7
V,3,5,5,7,2,8,8,4,3,7,14,8,3,9,0,8
K,5,6,5,9,2,3,6,8,2,7,7,12,3,8,3,11
B,4,2,4,4,4,7,7,5,5,6,6,6,2,8,7,11
V,2,3,4,5,1,9,8,4,2,6,13,8,3,10,0,8
G,4,4,6,7,3,8,8,8,8,6,7,8,2,7,6,10
K,3,4,6,2,3,7,7,2,7,10,6,9,4,8,4,7
S,5,10,6,8,5,7,7,5,8,5,6,11,1,10,10,9
V,5,7,5,5,2,3,11,4,3,10,12,8,2,10,1,8
B,3,6,4,4,4,8,8,6,6,7,6,6,2,8,6,9
V,4,7,4,5,2,4,11,3,3,9,11,7,2,10,1,8
S,3,8,4,6,3,7,8,8,7,8,5,7,2,7,9,8
K,12,15,11,9,5,6,8,3,7,9,9,10,6,10,4,6
B,5,9,7,6,6,7,8,6,6,9,7,5,3,7,8,7
S,1,0,1,0,0,8,7,3,5,5,6,7,0,8,6,8
B,4,7,6,5,5,7,8,5,5,9,7,6,3,7,6,7
B,5,5,5,8,4,7,9,10,8,7,5,7,2,8,9,10
S,5,9,5,4,2,8,7,4,3,13,7,7,3,10,3,7
V,3,7,4,5,3,6,12,2,2,8,10,8,4,11,4,8
V,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8
K,5,9,5,6,2,4,7,9,2,7,5,11,4,8,2,11
S,1,0,1,0,0,8,7,3,6,5,6,7,0,8,7,8
V,3,5,5,3,2,7,12,3,3,7,11,9,2,10,1,8
S,4,9,5,6,3,8,8,5,9,5,6,7,0,8,9,7
V,2,8,4,6,1,8,8,4,2,7,13,8,3,10,0,8
V,4,9,6,7,7,7,8,3,2,7,8,8,8,9,6,7
B,8,12,7,6,6,8,7,5,5,9,7,8,7,8,9,7
Z,5,7,4,10,4,9,5,5,5,11,5,7,3,9,8,10
V,5,7,7,6,7,8,6,5,5,7,6,8,7,10,6,7
B,5,10,8,8,6,9,7,3,7,10,4,6,2,8,6,11
V,1,1,3,2,1,6,12,2,2,8,11,8,2,10,0,8
S,2,1,2,2,1,8,7,6,4,8,5,8,2,8,8,8
V,4,10,6,7,3,7,9,3,2,6,12,8,3,10,0,8
S,6,8,8,7,9,8,7,4,5,7,7,8,5,10,9,11
V,5,9,7,7,4,7,12,2,3,5,10,9,4,12,2,7
B,2,1,3,2,2,8,7,5,5,7,6,5,2,8,6,9
V,3,10,5,8,2,7,8,4,3,7,14,8,3,9,0,8
S,2,6,3,4,3,7,6,7,5,7,7,8,2,9,8,7
S,9,15,7,8,4,9,2,2,5,8,1,8,3,7,5,10
Z,2,2,3,4,2,8,7,5,9,6,6,8,1,8,7,8
Z,3,5,4,8,3,12,4,3,5,10,2,7,2,7,5,12
S,2,4,4,2,2,8,8,2,7,11,6,7,1,8,5,8
V,5,10,7,8,4,9,9,4,2,5,13,8,4,9,1,7
K,11,15,10,8,4,7,8,3,8,9,7,8,6,8,4,7
S,1,0,2,1,1,8,7,4,7,5,6,7,0,8,7,8
V,4,8,6,6,3,7,11,3,4,6,12,9,2,10,1,8
V,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8
S,5,9,6,7,5,7,7,7,5,7,6,7,2,8,9,8
H,3,2,4,3,3,6,7,6,6,7,6,8,6,8,3,8
Z,3,8,4,6,3,7,8,3,12,8,6,8,0,8,7,7
B,4,6,7,6,6,7,10,6,6,8,7,8,5,9,7,9
K,8,10,11,8,6,8,6,2,7,10,4,9,4,8,4,9
Y,7,11,8,8,4,5,9,1,9,10,10,5,3,10,5,3
K,7,14,7,8,5,7,7,2,6,10,5,8,6,7,4,7
Z,5,8,7,10,6,11,5,3,5,9,2,7,2,7,6,9
B,4,6,5,4,5,8,7,4,5,7,5,7,3,8,6,8
Z,4,8,6,6,4,8,6,2,9,11,4,10,2,7,7,9
Z,1,0,2,1,0,7,7,2,10,8,6,8,0,8,6,8
B,3,9,5,7,5,8,7,4,7,6,6,5,6,8,5,9
S,7,15,5,8,3,10,2,2,5,10,1,9,3,7,4,9
B,5,9,5,4,4,7,8,3,4,9,6,7,6,7,8,5
S,4,7,6,5,7,6,6,3,2,8,6,7,3,7,11,2
V,4,10,6,8,4,8,11,2,3,4,10,9,3,11,1,8
S,3,5,4,3,2,8,8,2,7,10,5,6,1,9,5,8
Z,3,10,4,8,4,7,7,6,10,6,6,8,1,8,8,8
Z,5,8,7,6,6,9,9,5,4,7,5,7,3,8,9,5
V,5,9,5,7,4,3,11,2,3,9,11,8,3,12,1,7
V,4,6,4,4,2,3,12,4,3,11,11,7,2,10,1,7
Z,3,5,6,4,3,8,7,2,10,12,6,9,1,8,6,8
B,5,10,6,8,7,9,7,3,5,7,6,8,7,8,6,9
Y,6,9,5,4,3,6,8,3,4,10,8,5,3,10,4,4
Z,1,3,3,2,1,7,8,2,9,11,6,8,1,8,5,7
K,5,8,6,6,6,5,7,5,7,6,6,13,3,8,6,9
V,7,10,7,8,4,2,12,2,3,10,11,8,2,10,1,8
V,3,8,6,6,1,6,8,4,3,7,14,8,3,9,0,8
V,6,8,5,6,3,4,12,1,2,8,10,7,4,12,1,8
S,4,8,6,6,4,7,8,3,7,10,4,7,2,7,4,8
V,9,11,7,6,4,9,9,6,5,6,10,5,6,13,3,7
Z,3,8,4,6,4,6,7,3,7,8,6,9,0,9,9,7
V,3,4,5,3,2,4,12,3,3,9,11,7,2,11,1,8
V,9,15,8,8,4,6,11,6,4,10,10,4,5,12,3,9
S,2,7,3,5,2,8,7,7,7,7,7,8,2,9,9,8
V,4,5,7,8,2,7,8,4,3,7,14,8,3,9,0,8
V,3,3,4,2,1,4,12,3,3,10,11,7,2,11,1,7
H,2,6,4,4,5,9,6,4,3,6,6,7,6,9,7,7
Z,5,7,6,5,5,9,11,5,4,6,5,7,3,8,8,5
Z,4,10,6,7,4,8,7,2,10,11,6,8,1,7,6,8
K,4,9,6,8,6,9,6,2,4,9,3,8,5,6,7,11
X,5,9,8,7,4,5,8,2,8,11,11,9,3,9,4,6
V,2,3,4,5,1,8,8,4,2,6,13,8,3,10,0,8
B,1,3,3,2,2,7,8,2,4,10,6,6,2,8,4,8
V,3,4,4,3,2,5,12,3,3,9,11,7,2,11,1,8
X,4,8,5,6,3,5,8,1,8,10,9,9,2,9,3,6
V,5,5,6,4,2,4,12,3,3,10,11,7,2,10,1,8
V,11,14,9,8,4,8,9,6,5,7,10,5,7,13,3,8
B,2,0,2,1,1,7,8,7,5,7,6,7,1,8,7,8
B,4,9,5,7,6,7,7,9,5,7,5,6,2,8,8,10
B,7,11,9,8,9,9,7,4,6,9,5,6,3,8,6,9
S,2,3,3,2,1,7,7,2,7,10,5,8,1,8,4,8
V,2,5,4,3,2,7,12,2,2,7,11,9,2,10,1,8
V,7,13,6,7,3,7,11,5,5,8,11,5,4,11,4,8
X,5,7,7,5,3,7,7,1,8,10,5,8,3,8,3,7
S,4,8,5,6,3,6,8,4,6,10,9,8,2,9,5,4
S,6,9,5,4,2,11,2,2,5,10,2,9,2,8,3,11
Z,2,2,3,3,2,7,8,5,9,6,6,9,1,9,7,8
B,4,3,5,5,3,6,9,8,7,7,6,6,2,8,9,10
S,4,10,4,5,2,9,3,3,4,9,2,9,3,6,4,9
Z,2,4,3,3,2,8,7,5,9,6,6,7,2,8,7,8
V,8,11,8,8,5,3,12,2,3,9,10,7,5,11,2,6
B,5,8,7,6,6,9,7,3,5,10,5,6,2,8,5,9
Z,1,3,2,1,1,8,7,1,8,11,6,8,1,8,5,8
K,3,5,4,3,3,5,7,4,7,7,6,10,6,8,4,9
Z,4,11,6,8,7,8,7,2,8,7,6,8,0,8,9,8
V,3,3,4,2,1,5,12,2,2,9,11,7,3,12,1,7
B,4,10,6,8,6,9,7,3,5,10,4,6,2,8,5,9
B,8,12,6,6,4,9,6,5,6,11,4,9,6,7,7,10
B,2,6,3,4,2,6,8,9,6,7,5,7,2,8,8,9
V,4,11,6,8,4,8,9,4,1,6,12,8,4,9,2,7
Z,4,11,5,8,2,7,7,4,14,10,6,8,0,8,8,8
S,3,4,4,3,2,6,8,3,7,10,8,8,1,8,5,5
V,3,4,5,3,1,7,12,3,3,7,11,8,2,10,1,8
S,4,8,5,6,3,8,7,3,7,10,4,7,2,8,5,9
X,7,9,6,5,3,6,8,2,9,10,9,9,4,8,4,6
S,4,7,5,5,2,6,9,4,7,10,7,7,2,8,5,5
K,5,11,6,8,5,4,6,7,3,7,7,12,4,8,3,11
S,6,10,8,7,5,8,8,3,7,10,5,7,2,8,5,8
V,4,4,5,3,2,5,12,2,3,9,11,7,4,11,1,7
Z,2,5,3,4,2,7,8,5,9,6,6,9,2,9,7,8
Z,3,8,4,6,3,7,7,6,10,6,6,8,1,8,8,8
K,2,3,2,2,2,5,7,4,7,6,6,10,3,8,4,10
H,5,9,5,5,4,7,8,3,4,10,6,8,6,8,4,8
B,4,9,5,6,5,7,8,7,4,7,5,6,4,7,6,6
X,2,1,3,1,1,8,7,4,8,6,6,7,2,8,5,8
K,5,9,7,8,8,8,8,2,5,8,3,8,5,4,4,10
B,6,10,5,6,3,8,6,4,5,10,5,8,6,7,7,10
V,3,9,5,7,1,10,8,4,3,5,14,8,3,10,0,8
S,4,4,4,6,2,8,9,6,9,5,5,5,0,7,9,8
V,3,5,4,4,1,4,12,3,3,10,11,7,2,10,1,8
H,3,3,3,4,2,7,8,14,1,7,5,8,3,8,0,8
S,4,7,6,5,3,8,8,3,7,10,5,6,2,8,5,8
S,3,8,4,6,3,8,6,8,6,7,8,9,2,10,9,8
V,3,4,4,3,1,5,12,2,3,9,11,7,2,11,1,8
X,3,5,6,4,3,9,7,1,9,10,4,7,2,8,3,8
S,7,10,8,8,6,7,8,3,6,10,5,7,2,8,5,8
Z,3,9,4,6,3,7,7,3,12,9,6,8,0,8,8,8
V,2,1,3,2,1,7,12,2,2,7,11,8,2,11,0,8
Z,2,2,3,3,2,7,7,5,9,6,6,8,2,8,7,8
S,4,7,5,5,3,10,7,3,6,9,4,8,2,8,5,11
B,3,2,4,3,3,8,7,5,6,7,6,6,5,8,5,10
V,3,7,5,5,2,7,12,3,4,6,11,9,2,10,1,8
K,5,9,7,7,4,3,8,3,7,11,10,12,3,8,4,6
Z,3,6,5,4,3,8,7,2,10,11,5,9,1,8,6,9
S,9,14,9,8,4,7,6,4,3,13,9,9,3,10,3,9
Z,3,7,4,5,2,7,7,3,12,8,6,8,0,8,7,7
B,3,5,4,4,4,8,7,5,6,7,6,6,5,8,5,9
B,2,4,4,3,3,9,7,2,6,11,5,6,2,8,4,9
Z,2,4,4,3,1,7,8,2,9,11,6,8,1,8,5,7
S,2,7,3,5,2,8,8,5,7,5,6,8,0,8,8,8
B,3,6,4,4,4,8,7,4,5,9,5,6,2,8,5,9
H,4,5,8,4,4,5,8,3,6,10,8,8,3,8,3,6
X,6,10,9,8,4,5,8,2,9,11,12,10,4,7,4,5
S,5,10,6,8,4,8,7,5,8,11,3,8,2,7,5,9
V,8,11,8,6,4,7,10,4,5,8,9,6,5,11,3,7
S,4,9,4,7,2,8,7,6,9,4,6,8,0,8,9,7
B,2,3,3,2,2,8,7,3,5,10,5,6,2,8,3,9
S,4,9,4,6,4,8,8,5,8,5,5,6,0,7,9,7
S,2,4,3,3,1,9,6,2,7,10,5,8,1,9,5,9
Z,3,7,4,5,4,9,9,5,3,7,5,7,3,8,9,4
B,3,1,3,2,3,7,7,5,5,7,6,6,2,8,6,10
K,3,9,4,6,3,4,7,7,3,7,6,12,3,8,3,11
B,3,6,4,4,4,7,7,4,6,7,6,6,2,8,5,10
K,5,10,7,8,8,6,8,5,3,7,5,8,4,7,7,11
B,9,11,6,6,4,8,6,5,6,11,4,9,6,7,6,10
S,4,10,4,8,4,9,8,5,9,5,5,5,1,6,9,7
V,4,10,7,8,3,8,12,3,4,5,11,8,3,10,1,8
V,4,9,6,7,2,8,8,5,3,6,14,8,3,9,0,8
V,3,9,5,7,1,7,8,4,2,7,14,8,3,9,0,8
S,7,10,5,5,2,9,3,4,4,9,2,9,3,6,5,10
V,3,7,5,5,1,8,8,4,2,7,14,8,3,10,0,8
H,5,8,7,6,6,4,9,3,5,10,9,9,3,8,3,5
V,4,6,4,4,2,3,11,2,3,9,10,8,2,11,0,8
Z,5,8,7,6,4,6,9,3,10,11,9,5,1,8,6,5
S,4,6,5,4,5,9,7,4,3,9,5,8,4,8,10,10
H,5,9,5,6,2,7,7,15,0,7,6,8,3,8,0,8
V,5,7,5,5,3,3,12,2,2,9,10,8,3,10,1,7
V,3,8,5,6,2,6,11,2,4,8,12,8,2,10,1,8
V,8,10,8,8,4,3,12,3,4,11,12,8,3,9,1,7
K,4,6,5,8,2,3,7,8,2,7,5,12,3,8,3,10
V,5,7,5,5,2,3,11,4,3,10,12,7,2,10,1,8
S,7,10,8,8,5,9,8,3,7,10,3,6,3,8,5,9
Z,6,10,8,7,6,7,7,2,9,12,6,9,1,9,6,8
V,1,0,2,0,0,7,9,3,1,7,11,8,2,11,0,8
X,1,0,1,0,0,7,7,4,4,7,6,8,2,8,3,8
V,5,9,8,6,8,8,7,4,2,7,8,8,5,10,4,8
X,4,10,7,7,4,7,8,4,9,6,5,5,4,10,8,6
V,6,8,6,6,2,3,12,5,4,12,12,7,3,10,1,8
V,4,9,7,7,2,9,8,5,3,6,14,8,3,9,0,8
V,7,15,6,8,3,7,11,5,5,9,10,5,5,12,4,8
S,5,7,6,5,3,6,9,3,8,11,5,7,2,6,5,8
B,3,3,4,4,3,7,7,6,5,7,6,6,2,8,6,10
B,3,6,4,4,4,7,7,5,4,6,5,7,3,8,5,7
X,4,8,6,6,4,8,8,3,8,6,5,6,4,9,7,8
Z,2,3,3,2,2,7,7,5,9,6,6,8,1,8,7,8
B,1,3,2,1,1,8,7,2,5,10,5,7,1,8,3,9
X,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8
Z,4,8,6,6,3,9,5,3,10,11,4,9,1,7,6,9
S,7,10,9,8,10,9,5,5,4,9,6,9,6,9,12,11
K,7,11,9,8,10,7,7,5,4,7,6,7,5,5,10,11
V,4,8,6,6,3,6,12,3,3,6,12,9,3,10,1,8
S,5,10,7,7,4,9,6,3,7,10,6,9,2,10,5,9
V,10,14,8,8,5,8,8,7,5,6,10,7,7,13,3,7
S,3,2,3,3,2,8,8,7,5,8,5,7,2,8,8,8
B,3,4,5,3,3,8,7,2,6,11,5,7,2,8,4,9
S,5,9,6,8,7,9,7,5,6,7,6,7,6,8,10,12
B,6,11,8,8,8,9,6,4,5,7,6,7,4,8,6,10
B,4,2,4,4,4,7,7,5,5,6,6,6,2,8,6,9
B,2,3,3,2,2,7,7,5,5,7,6,6,2,8,5,9
V,4,4,5,3,1,4,12,4,4,11,11,6,2,10,1,8
V,1,0,2,0,0,8,9,3,2,6,12,8,2,10,0,8
B,4,8,5,6,5,8,8,4,4,7,5,7,4,8,5,7
V,3,6,5,4,2,9,9,4,1,6,12,8,2,10,0,8
V,9,14,8,8,5,6,9,4,4,8,8,5,5,13,3,7
V,4,4,5,3,2,4,12,3,3,10,11,7,2,10,1,8
V,2,4,4,2,1,9,12,2,3,5,11,9,2,11,1,8
H,7,9,10,7,8,6,8,2,6,10,7,8,5,9,4,8
Z,3,3,4,5,2,7,7,4,14,9,6,8,0,8,8,8
B,2,2,2,3,2,7,7,6,5,7,6,6,2,8,5,10
V,5,10,8,7,5,7,12,2,3,5,10,9,4,12,2,7
V,4,8,6,6,3,5,11,3,4,8,12,9,2,10,1,8
V,3,4,5,3,2,8,12,2,3,6,11,9,2,10,1,8
K,5,11,6,8,2,4,5,9,2,7,7,12,4,7,3,11
S,4,10,5,8,5,7,7,5,8,5,6,8,0,8,9,8
S,7,11,10,8,12,8,9,5,4,8,5,7,7,8,13,9
K,5,9,6,7,2,4,7,9,2,7,6,12,4,8,3,11
Z,4,11,5,8,6,6,8,5,8,8,8,9,1,10,7,8
Y,6,8,8,11,11,7,10,4,2,7,8,9,6,13,9,8
S,3,5,3,4,3,8,6,7,5,7,7,9,2,10,9,8
V,6,10,6,7,3,3,11,3,4,10,12,8,2,10,1,8
B,6,10,8,8,9,8,7,5,6,7,6,6,2,8,6,10
Z,3,6,4,4,2,7,7,3,14,9,6,8,0,8,8,8
V,3,2,5,4,2,7,12,2,3,7,11,9,2,10,1,8
V,4,5,5,3,2,4,12,4,4,11,11,7,2,10,1,8
S,2,6,3,4,3,8,8,7,5,7,5,8,2,8,8,8
X,3,9,5,7,4,8,7,3,8,5,6,8,3,8,6,8
V,3,8,5,6,2,7,11,3,4,6,12,8,3,10,1,8
H,4,7,5,5,5,7,7,6,6,7,6,8,6,8,3,8
B,1,3,3,2,2,8,7,3,5,9,6,7,2,8,4,8
Z,5,5,6,8,3,7,7,4,15,9,6,8,0,8,8,8
Z,4,6,6,4,4,9,9,5,4,7,5,7,3,8,9,5
S,6,12,6,6,3,10,4,4,3,12,6,9,3,10,2,8
V,9,13,7,7,4,7,8,7,4,8,9,6,7,13,3,9
B,4,8,6,6,6,8,7,6,5,9,7,6,3,8,7,8
Z,2,2,3,3,2,7,7,5,9,6,6,8,1,8,7,8
Z,4,10,5,8,3,7,7,4,15,9,6,8,0,8,8,8
K,4,8,4,6,2,3,6,8,3,7,7,11,4,8,3,10
B,4,7,6,5,5,9,7,4,5,9,5,6,2,8,5,9
V,4,8,4,6,3,4,11,1,2,9,10,7,2,11,1,7
H,4,9,6,6,5,6,7,7,6,7,6,11,3,8,3,9
K,2,4,4,3,3,6,7,1,6,10,7,10,3,8,2,8
V,3,11,5,8,4,8,11,2,3,5,10,8,3,12,1,8
X,4,6,6,4,4,9,8,3,5,7,7,7,4,11,6,7
B,6,11,8,8,8,8,7,7,7,7,6,6,3,8,8,11
K,5,4,5,6,2,4,9,8,2,7,4,11,4,8,3,10
Z,5,11,7,8,4,7,7,2,11,11,6,8,1,8,6,7
B,3,5,5,3,4,9,7,3,6,10,5,6,2,8,5,10
B,8,11,6,6,4,9,7,6,7,10,4,8,6,6,6,10
K,4,3,4,5,1,4,8,9,1,7,6,11,3,8,2,11
S,5,11,6,8,5,9,6,4,6,10,3,7,2,8,5,10
B,3,7,5,5,4,9,8,3,5,9,5,6,2,8,5,9
B,6,13,6,7,6,7,7,4,4,9,7,8,7,6,9,8
V,3,2,5,3,1,6,12,3,4,8,11,8,2,10,1,8
K,6,10,8,8,10,8,8,4,5,5,7,9,9,8,9,7
V,3,4,4,3,1,5,12,2,2,9,11,7,3,12,1,7
B,5,10,8,7,8,9,6,4,6,9,5,7,2,8,6,10
V,4,4,6,7,1,8,8,4,3,7,14,8,3,9,0,8
V,3,9,5,7,3,8,9,4,1,7,12,8,2,10,0,8
B,1,3,3,1,1,9,7,2,5,10,4,7,1,8,2,9
K,8,10,11,8,5,4,8,4,9,12,12,11,3,8,4,5
Z,5,10,6,8,3,7,7,4,15,9,6,8,0,8,9,8
V,7,9,7,7,3,3,11,2,4,9,11,7,5,11,1,6
V,3,7,5,5,2,7,12,3,4,6,12,8,2,10,1,8
B,3,5,5,3,3,7,8,3,5,10,6,6,2,8,5,8
S,8,9,10,8,12,7,8,5,5,7,7,7,5,10,11,10
S,1,0,2,0,0,8,8,4,6,5,6,7,0,8,7,8
S,5,10,6,8,3,8,8,6,10,5,6,6,0,8,9,7
H,8,11,12,9,10,6,7,3,7,10,8,9,5,8,5,7
V,2,5,4,4,1,6,11,3,4,8,11,8,2,10,1,8
V,1,1,2,1,0,8,9,4,2,7,13,8,2,10,0,8
B,3,2,4,4,4,7,7,5,6,7,6,6,2,8,6,10
V,5,9,5,6,3,2,12,4,3,11,12,8,3,10,1,7
B,5,10,6,8,7,9,8,3,5,7,6,7,7,7,6,9
H,4,9,6,6,7,7,7,6,6,7,6,9,3,8,3,8
V,1,0,2,0,0,7,9,3,2,7,12,8,2,10,0,8
S,4,8,5,6,2,8,7,5,8,5,6,8,0,8,9,8
Z,1,4,2,2,1,7,8,5,8,6,6,9,1,8,7,7
Z,6,10,8,8,5,8,6,2,9,12,4,11,3,7,8,9
B,3,6,5,4,4,10,5,3,5,10,4,7,2,8,4,10
K,7,14,8,8,5,9,6,3,5,11,3,7,5,7,4,8
V,3,8,5,6,1,6,8,4,3,8,14,8,3,10,0,8
X,4,11,6,8,4,8,7,4,9,6,6,6,3,8,7,7
V,4,6,5,4,6,7,7,4,2,8,7,9,7,10,3,8
B,5,10,5,8,4,6,9,9,8,7,5,7,2,8,9,10
B,4,8,6,6,5,10,6,3,6,10,4,7,3,8,5,11
Y,2,3,3,2,1,4,10,2,7,10,10,5,1,11,2,4
H,5,7,8,5,4,8,7,3,6,10,4,7,3,8,3,8
B,4,8,6,6,6,8,7,4,5,9,5,6,3,8,6,9
Z,3,7,4,5,3,6,7,5,9,7,7,9,1,9,7,8
V,4,9,6,7,3,4,11,3,4,9,12,9,2,10,1,8
V,3,8,5,6,1,8,8,4,3,6,14,8,3,10,0,8
S,5,9,7,8,8,8,7,5,6,7,6,8,6,8,10,13
V,4,9,6,7,3,6,12,3,4,8,12,8,3,10,1,9
V,7,10,6,6,3,9,9,6,4,6,10,6,6,12,3,8
S,4,8,5,6,3,7,8,4,8,11,7,7,2,8,5,6
V,5,11,8,8,9,8,8,4,2,7,8,8,8,10,6,8
Z,7,10,9,8,5,7,8,2,10,12,6,8,1,9,6,8
V,1,0,2,1,0,7,9,3,2,7,12,8,2,10,0,8
X,3,6,4,5,4,7,8,2,5,8,6,8,2,7,6,7
V,7,11,6,6,3,7,10,6,4,10,9,5,5,12,4,9
B,5,8,7,6,5,10,5,3,7,10,4,7,3,7,6,11
S,5,11,7,9,5,8,7,3,6,10,7,8,2,8,5,8
Z,3,4,5,3,2,8,6,2,9,12,5,9,1,8,5,9
V,3,10,5,8,2,8,8,4,3,6,14,8,3,9,0,8
H,2,3,4,2,2,6,9,3,6,10,7,8,3,8,3,8
V,2,6,3,4,1,7,9,4,2,7,13,8,3,10,0,8
B,3,5,5,3,3,8,7,2,6,10,5,7,2,8,4,10
V,6,9,6,6,3,3,11,4,4,10,12,8,2,10,1,8
X,4,8,7,6,3,8,6,1,8,10,4,8,3,8,3,8
B,2,3,2,2,2,7,8,5,5,7,5,6,2,8,5,9
S,5,9,8,7,9,7,4,3,3,7,5,7,4,8,11,6
S,4,8,5,6,5,8,6,7,5,6,8,9,3,9,9,8
K,4,8,6,6,4,3,8,2,7,10,11,12,3,8,3,5
V,7,10,7,8,3,3,11,4,4,10,12,8,3,10,1,8
B,1,3,3,2,2,8,7,2,5,10,5,7,2,8,3,9
B,2,0,2,1,1,7,8,7,5,7,5,7,1,8,7,8
Z,2,1,2,1,1,7,7,5,8,6,6,8,1,8,6,8
B,1,3,2,2,2,7,7,5,5,7,6,6,2,8,4,10
V,2,6,3,4,1,7,9,4,2,7,13,8,3,10,0,8
V,7,13,7,7,4,9,8,4,4,8,8,5,6,13,3,7
Z,4,6,5,4,3,7,8,2,9,11,8,6,1,8,6,6
V,3,3,4,2,1,3,12,4,3,11,11,7,2,11,1,8
S,3,5,3,3,2,8,7,7,5,8,6,8,2,9,9,8
V,5,9,5,6,3,2,11,2,3,10,11,8,2,11,1,8
H,2,4,3,3,3,7,7,5,5,7,6,8,3,8,2,8
V,3,3,5,5,1,7,8,4,3,7,13,8,3,9,0,8
H,4,5,6,7,6,7,8,4,1,8,6,6,4,10,8,5
V,4,7,4,5,2,2,11,3,3,11,11,8,2,11,0,8
S,3,6,5,4,5,6,7,3,2,8,6,6,2,7,10,1
S,3,5,6,3,2,7,8,3,7,11,8,7,1,9,4,6
Z,3,10,4,8,5,8,7,5,9,7,5,7,1,7,7,8
V,8,11,7,8,4,4,11,3,4,9,11,7,2,10,1,8
S,4,5,6,4,5,10,8,5,5,6,8,9,4,11,6,10
K,3,6,5,4,5,7,6,3,4,6,6,8,7,7,6,9
Z,4,10,5,7,4,6,8,6,10,7,7,10,1,9,8,8
S,6,10,7,8,4,7,7,4,8,11,7,8,2,9,5,8
V,4,10,5,8,3,5,11,3,3,9,12,9,2,10,1,8
B,6,9,6,4,5,8,8,4,4,9,6,7,6,7,8,6
V,1,0,2,0,0,8,9,3,2,6,12,8,2,10,0,8
S,4,9,5,6,4,8,7,5,7,5,6,8,0,8,8,8
K,5,7,7,5,4,3,9,3,6,10,11,11,3,8,3,6
V,3,3,4,2,1,4,13,3,2,10,11,7,2,11,1,8
B,4,6,5,4,4,8,9,3,5,10,5,5,3,8,5,8
B,8,15,8,8,8,7,8,5,5,9,7,8,8,5,10,7
S,3,5,5,4,2,8,7,3,7,10,6,7,1,9,5,8
V,3,7,5,5,1,8,8,4,2,6,14,8,3,10,0,8
